"ar","lengd","sum_fjoldi","cum","max(cum)","per_length","per"
1985,10,532.911830793138,532.911830793138,233120.999744355,0.00228598809793,0.00228598809793
1985,11,986.72781343897,1519.63964423211,233120.999744355,0.00423268523436771,0.00651867333229771
1985,12,1703.36971616418,3223.00936039629,233120.999744355,0.00730680512708905,0.0138254784593868
1985,13,2245.11443606992,5468.1237964662,233120.999744355,0.00963068294375862,0.0234561614031454
1985,14,2599.99334314165,8068.11713960785,233120.999744355,0.011152977835514,0.0346091392386593
1985,15,2543.70648007975,10611.8236196876,233120.999744355,0.0109115287034168,0.0455206679420761
1985,16,2421.70583359182,13033.5294532794,233120.999744355,0.0103881925534272,0.0559088604955034
1985,17,2424.08362706008,15457.6130803395,233120.999744355,0.0103983923787148,0.0663072528742182
1985,18,2344.82426544197,17802.4373457815,233120.999744355,0.0100584000069207,0.0763656528811388
1985,19,2216.64773207766,20019.0850778591,233120.999744355,0.00950857166239199,0.0858742245435308
1985,20,2108.55818425614,22127.6432621153,233120.999744355,0.00904490880945272,0.0949191333529836
1985,21,1914.90158446552,24042.5448465808,233120.999744355,0.00821419600364377,0.103133329356627
1985,22,1808.87905830211,25851.4239048829,233120.999744355,0.00775939988369029,0.110892729240318
1985,23,1650.1603063647,27501.5842112476,233120.999744355,0.0070785570934163,0.117971286333734
1985,24,2711.36789651947,30212.9521077671,233120.999744355,0.0116307321069008,0.129602018440635
1985,25,4391.35773304922,34604.3098408163,233120.999744355,0.0188372464851509,0.148439264925786
1985,26,5420.18051469767,40024.490355514,233120.999744355,0.0232505030462358,0.171689767972021
1985,27,7171.98372586188,47196.4740813759,233120.999744355,0.030765069357659,0.20245483732968
1985,28,8679.04439337431,55875.5184747502,233120.999744355,0.0372297836869777,0.239684621016658
1985,29,9483.62764118756,65359.1461159377,233120.999744355,0.0406811383426954,0.280365759359354
1985,30,11592.9159202651,76952.0620362029,233120.999744355,0.049729178979921,0.330094938339275
1985,31,11314.8188083134,88266.8808445162,233120.999744355,0.0485362486465029,0.378631186985777
1985,32,13267.3349391145,101534.215783631,233120.999744355,0.0569117966792513,0.435542983665029
1985,33,11989.9930077233,113524.208791354,233120.999744355,0.0514324879391895,0.486975471604218
1985,34,13985.8269848349,127510.035776189,233120.999744355,0.0599938529783764,0.546969324582595
1985,35,13075.6497062318,140585.685482421,233120.999744355,0.0560895402841049,0.603058864866699
1985,36,14970.6406092244,155556.326091645,233120.999744355,0.0642183270732429,0.667277191939943
1985,37,15760.6792405496,171317.005332195,233120.999744355,0.0676072908825591,0.734884482822502
1985,38,12426.3247386282,183743.330070823,233120.999744355,0.0533041843173936,0.788188667139895
1985,39,11742.6603933475,195485.99046417,233120.999744355,0.0503715255434934,0.838560192683389
1985,40,9709.5931243882,205195.583588559,233120.999744355,0.0416504439112561,0.880210636594645
1985,41,7464.41627363355,212659.999862192,233120.999744355,0.0320194932323522,0.912230129826997
1985,42,6339.28312172447,218999.282983917,233120.999744355,0.027193101988565,0.939423231815562
1985,43,3505.28224411543,222504.565228032,233120.999744355,0.0150363212578849,0.954459553073447
1985,44,3271.91330560232,225776.478533634,233120.999744355,0.0140352576953186,0.968494810768765
1985,45,2508.23219910872,228284.710732743,233120.999744355,0.0107593575948083,0.979254168363574
1985,46,1427.87616948691,229712.58690223,233120.999744355,0.00612504309372706,0.985379211457301
1985,47,998.630322768212,230711.217224998,233120.999744355,0.00428374245075875,0.98966295390806
1985,48,738.728168757224,231449.945393755,233120.999744355,0.00316886153356981,0.992831815441629
1985,49,511.775059414727,231961.72045317,233120.999744355,0.00219531942628914,0.995027134867918
1985,50,291.159543543485,232252.879996714,233120.999744355,0.00124896317304222,0.996276098040961
1985,51,205.053959288136,232457.933956002,233120.999744355,0.0008796031224686,0.997155701163429
1985,52,190.668034873821,232648.601990876,233120.999744355,0.000817893004417924,0.997973594167847
1985,53,152.900114078691,232801.502104954,233120.999744355,0.00065588305749531,0.998629477225342
1985,54,113.234590991723,232914.736695946,233120.999744355,0.00048573312192337,0.999115210347266
1985,55,47.8034249757004,232962.540120922,233120.999744355,0.000205058424715588,0.999320268771981
1985,56,34.3015404959457,232996.841661418,233120.999744355,0.000147140500141821,0.999467409272123
1985,57,12.7126099706745,233009.554271388,233120.999744355,5.4532238556867e-05,0.99952194151068
1985,58,49.7163913396122,233059.270662728,233120.999744355,0.000213264319362615,0.999735205830043
1985,59,44.539892437723,233103.810555166,233120.999744355,0.000191059117310608,0.999926264947353
1985,60,17.1891891891892,233120.999744355,233120.999744355,7.37350526466479e-05,1
1986,10,146.306375191896,146.306375191896,233194.972939893,0.000627399353199639,0.000627399353199639
1986,11,253.312613311599,399.618988503495,233194.972939893,0.00108626961429778,0.00171366896749742
1986,12,541.052430864752,940.671419368246,233194.972939893,0.00232017193185468,0.00403384089935209
1986,13,858.419552828866,1799.09097219711,233194.972939893,0.00368112374810981,0.00771496464746191
1986,14,1426.82496606963,3225.91593826674,233194.972939893,0.00611859230103301,0.0138335569484949
1986,15,1964.76518605433,5190.68112432108,233194.972939893,0.00842541827246318,0.0222589752209581
1986,16,2458.5057793067,7649.18690362778,233194.972939893,0.0105427048804366,0.0328016801013947
1986,17,2796.23106668298,10445.4179703108,233194.972939893,0.0119909577442037,0.0447926378455984
1986,18,3001.40669754572,13446.8246678565,233194.972939893,0.012870803601411,0.0576634414470094
1986,19,2924.05137408473,16370.8760419412,233194.972939893,0.0125390840858238,0.0702025255328332
1986,20,2879.13463052695,19250.0106724682,233194.972939893,0.0123464695410439,0.0825489950738771
1986,21,3217.16000486511,22467.1706773333,233194.972939893,0.0137960092548579,0.096345004328735
1986,22,3323.9177453919,25791.0884227252,233194.972939893,0.0142538138943872,0.110598818223122
1986,23,3172.9436004888,28964.032023214,233194.972939893,0.0136063979445502,0.124205216167672
1986,24,2924.11065993362,31888.1426831476,233194.972939893,0.0125393383187866,0.136744554486459
1986,25,3561.00541093044,35449.148094078,233194.972939893,0.0152705067610883,0.152015061247547
1986,26,4152.29379953744,39601.4418936155,233194.972939893,0.0178061033957525,0.1698211646433
1986,27,5111.21295213755,44712.654845753,233194.972939893,0.0219181952668207,0.191739359910121
1986,28,6522.30816508398,51234.963010837,233194.972939893,0.0279693343422336,0.219708694252354
1986,29,8420.20152285451,59655.1645336915,233194.972939893,0.0361079890218081,0.255816683274162
1986,30,10399.4982438558,70054.6627775473,233194.972939893,0.0445957222522818,0.300412405526444
1986,31,11626.917442338,81681.5802198853,233194.972939893,0.0498592113533034,0.350271616879747
1986,32,12923.7294329342,94605.3096528195,233194.972939893,0.0554202745882748,0.405691891468022
1986,33,12693.194319156,107298.503971976,233194.972939893,0.0544316807482283,0.46012357221625
1986,34,13854.8573912753,121153.361363251,233194.972939893,0.0594131906730531,0.519536762889304
1986,35,14697.6299142742,135850.991277525,233194.972939893,0.0630272159342928,0.582563978823596
1986,36,14986.2849565814,150837.276234107,233194.972939893,0.0642650429709056,0.646829021794502
1986,37,15278.2370661385,166115.513300245,233194.972939893,0.0655170086795848,0.712346030474087
1986,38,14785.3361037968,180900.849404042,233194.972939893,0.0634033226248311,0.775749353098918
1986,39,13021.172545743,193922.021949785,233194.972939893,0.0558381357092943,0.831587488808212
1986,40,10322.3363344262,204244.358284211,233194.972939893,0.044264832145789,0.875852320954001
1986,41,7775.25851663089,212019.616800842,233194.972939893,0.0333423075918321,0.909194628545833
1986,42,6155.42570254957,218175.042503391,233194.972939893,0.0263960480148779,0.935590676560711
1986,43,4003.63736786662,222178.679871258,233194.972939893,0.0171686263961555,0.952759302956867
1986,44,3300.04433978657,225478.724211045,233194.972939893,0.0141514385931345,0.966910741550001
1986,45,2434.14642583797,227912.870636883,233194.972939893,0.0104382457098052,0.977348987259806
1986,46,1399.9908071782,229312.861444061,233194.972939893,0.00600352052845946,0.983352507788266
1986,47,1167.48614241025,230480.347586471,233194.972939893,0.00500648074738376,0.988358988535649
1986,48,795.745001651204,231276.092588122,233194.972939893,0.0034123591586012,0.991771347694251
1986,49,553.104087671104,231829.196675793,233194.972939893,0.00237185253480429,0.994143200229055
1986,50,396.935032501403,232226.131708295,233194.972939893,0.00170215947409687,0.995845359703152
1986,51,276.304311510452,232502.436019805,233194.972939893,0.00118486392749843,0.99703022363065
1986,52,188.638170549861,232691.074190355,233194.972939893,0.000808928975490749,0.997839152606141
1986,53,143.352007802601,232834.426198158,233194.972939893,0.000614730266246135,0.998453882872387
1986,54,102.328467351135,232936.754665509,233194.972939893,0.00043881077735544,0.998892693649742
1986,55,76.359313309665,233013.113978818,233194.972939893,0.000327448367977241,0.99922014201772
1986,56,77.8689702222873,233090.982949041,233194.972939893,0.000333922164961756,0.999554064182682
1986,57,29.5824916835941,233120.565440724,233194.972939893,0.000126857330201621,0.999680921512883
1986,58,28.4626815070951,233149.028122231,233194.972939893,0.000122055296253884,0.999802976809137
1986,59,39.6644122564242,233188.692534488,233194.972939893,0.000170091197749138,0.999973068006886
1986,60,6.28040540540541,233194.972939893,233194.972939893,2.69319931138662e-05,1
1987,10,4349.54270848818,4349.54270848818,220952.912908144,0.0196853829679829,0.0196853829679829
1987,11,2001.85849466445,6351.40120315263,220952.912908144,0.00906011361568554,0.0287454965836684
1987,12,615.351878143137,6966.75308129577,220952.912908144,0.00278499101932616,0.0315304876029946
1987,13,386.832264846544,7353.58534614231,220952.912908144,0.00175074525949952,0.0332812328624941
1987,14,499.560381834516,7853.14572797683,220952.912908144,0.00226093593996743,0.0355421688024615
1987,15,709.695209798681,8562.84093777551,220952.912908144,0.0032119748975372,0.0387541436999987
1987,16,905.197731804334,9468.03866957984,220952.912908144,0.00409679021602512,0.0428509339160239
1987,17,1315.75073929151,10783.7894088714,220952.912908144,0.00595489202642242,0.0488058259424463
1987,18,1714.78445405517,12498.5738629265,220952.912908144,0.00776085923233811,0.0565666851747844
1987,19,2080.71052833036,14579.2843912569,220952.912908144,0.0094169861847233,0.0659836713595077
