"year","species_name","latin_name","stock","step","area","age","number","mean_length","mean_weight","stddev_length","number_consumed","biomass_consumed","mortality","maturity","enskt_heiti"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","149495868","19.0624","0.0972046","2.68888","39771.0758236737","5240.65181261765","0.000532140018793917","0.0000283405663163348","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","63347420.708","19.0702","0.0958238","2.08967","14549.1334494009","1671.78109712249","0.000459396903850589","0.0107987056970259","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","182618204.568","21.27","0.133008","2.14999","79002.8645913879","12688.1775342323","0.000865411622135792","0.021233894504361","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","149514107.724","23.38","0.176804","2.2","127490.965275073","27696.1156936151","0.00170613133477273","0.04023496907739","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","88230158.67","25.42","0.227544","2.25","160764.136319946","45856.337622204","0.00364752327407427","0.0734363294597726","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","72235984.29","27.38","0.284733","2.29","294130.857477231","105115.627216639","0.00816023516970854","0.127510489483542","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","99934536.438","29.27","0.348392","2.33","877879.781471814","375139.903491473","0.0176467202026501","0.208648041863232","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","81838482.168","31.08","0.417702","2.36","1371647.53463095","675696.507134491","0.0338049354733891","0.316909307398528","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","81905837.747","32.83","0.493035","2.39","2259450.14070732","1259257.24462494","0.0559471705911964","0.444810289628971","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","67095961.903","34.51","0.573509","2.42","2632302.38028371","1644132.23168431","0.0800444302280211","0.575135165075335","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","44185817.536","36.13","0.659084","2.45","2193229.8530142","1529826.875174","0.10182149679539","0.691810666160837","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","36191672.916","37.69","0.749258","2.48","2089483.73379488","1624583.46790505","0.118934962611144","0.785098600555917","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","33352246.416","39.19","0.843394","2.5","2121235.44580358","1833253.55204726","0.131427172716965","0.853701182015947","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","27303064.468","40.64","0.941679","2.52","1851103.166303","1772773.18639116","0.140412285078796","0.901732095848979","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","17468441.718","42.03","1.04298","2.55","1237442.51768585","1306747.3146523","0.146945955835712","0.934046606291221","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","14333080.384","43.36","1.14646","2.57","1048168.57718925","1213107.26545735","0.15188247721207","0.955459947312182","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","11160248.961","44.65","1.25314","2.58","836098.872964293","1055434.30616795","0.155744891014923","0.969779317590534","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","9147745.05","45.89","1.36191","2.6","698017.870814254","956129.033645683","0.158746503863075","0.97927902216184","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","7501150.941","47.08","1.47211","2.62","580480.089880446","858441.601597608","0.161087517668865","0.985616533776726","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","24","21891463.16","48.23","1.58418","2.64","1712594.02513858","2722882.55367779","0.162921552665302","0.989911486179158","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","25","17773267.12","49.33","1.69647","2.65","1402086.52936618","2385396.07286044","0.164345946524918","0.99282276533971","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","26","14522059.72","50.4","1.81061","2.66","1153076.07197714","2092465.73564402","0.165462964913998","0.994850495635065","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","27","13749998.35","51.42","1.92382","2.68","1097170.54512787","2114532.16856144","0.166315944067367","0.996249602512168","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","28","11249998.65","52.4","2.0358","2.69","901126.798362143","1837105.80859927","0.166980989443422","0.997235403056445","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","29","9249998.89","53.35","2.14616","2.7","743140.612735387","1596667.54309684","0.167501474425428","0.997943481215902","Redfish"
"1970","Gullkarfi","Sebastes norvegicus","sebmar","1","1","30","7499999.1","54.26","2.25143","2.71","603937.277992392","1360899.58842282","0.167904804625509","0.998451291481144","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","224564145","19.0624","0.0972046","2.68888","71426.2105493066","9401.1024291957","0.000636233109089191","0.0000283405663163348","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","145766012.743216","20.8414","0.117416","2.77597","78738.9593194616","13198.332782197","0.00108063919502595","0.0186240306498373","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","60216805.7462687","22.6957","0.139725","2.57721","55859.7143290317","10738.6064694911","0.00185614758585554","0.0327488460580894","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","173483905.18369","24.5453","0.182725","2.66355","324370.579198619","83246.9592529628","0.00374298932727267","0.0568856008957124","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","141841193.50302","26.3842","0.231721","2.72642","551827.34727615","177988.94993159","0.00779609303470032","0.0967349943604434","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","83444729.0920728","28.2004","0.286813","2.76476","654882.077137461","251987.948791532","0.0157581047304273","0.158821477916311","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","67881181.4708538","29.9557","0.347179","2.77231","980811.320055321","433665.234850682","0.0291086909708637","0.246193394528179","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","92815045.2673636","31.6409","0.412661","2.76519","2212245.59484303","1101376.77859973","0.0482472766858157","0.355969961309048","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","74671709.1891875","33.2458","0.482588","2.74971","2620774.11959845","1452578.07260664","0.0714559885279817","0.477053819438131","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","73081717.2139375","34.7971","0.557747","2.73815","3424427.94093903","2105760.10236355","0.0959817569229179","0.596876346557926","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","58501526.2334691","36.2937","0.63762","2.72805","3364168.98413167","2292279.45592848","0.118450733849794","0.702599045959229","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","37752550.522054","37.7437","0.72216","2.714","2498029.97000155","1885541.02596424","0.136918546527057","0.78791367346647","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","30438495.2308643","39.1412","0.810576","2.69415","2212990.46808036","1847744.08510777","0.150964208840796","0.851788082269945","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","27728818.2038392","40.4818","0.902","2.66276","2149102.51521678","1978367.14285463","0.161345118524727","0.897267910073137","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","22510420.7372235","41.7725","0.99647","2.62905","1824946.19210762","1845241.64295638","0.169093209419246","0.928918011372651","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","14313811.3663941","43.0051","1.09291","2.60251","1199012.37674157","1324868.49004974","0.174967229040699","0.950499469635877","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","11689727.9747785","44.1817","1.1907","2.56926","1003746.69832965","1205268.73547328","0.179555567857155","0.965187260585068","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","9068481.09143562","45.3221","1.29095","2.53076","793915.869837942","1031598.39852977","0.183236812610449","0.975358464854924","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","7411751.19751085","46.4202","1.39287","2.50816","658745.380122055","922244.284694822","0.186158056581396","0.982384410994121","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","24","6063891.84997478","47.4808","1.49624","2.49959","545365.244977912","819303.75670613","0.188481816278556","0.9872867750103","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","25","17665403.2804432","48.5178","1.60192","2.50892","1603706.66175034","2577312.48403678","0.190341528902798","0.990770418730582","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","26","14322226.7701415","49.5258","1.70876","2.5264","1309825.42204755","2243957.9694673","0.191819595115605","0.993245485544533","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","27","11689432.8654359","50.5248","1.81853","2.55609","1075355.5158457","1959618.7808983","0.193008175833525","0.995046300312354","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","28","11058603.4764614","51.4955","1.92861","2.60026","1021996.88344755","1974350.19085908","0.193939303563595","0.996336649732988","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","29","9041943.37719153","52.4427","2.03848","2.6342","838669.626132446","1711927.21163792","0.194681628246514","0.997271913291102","Redfish"
"1971","Gullkarfi","Sebastes norvegicus","sebmar","1","1","30","13159255.533064","53.7634","2.19301","2.71146","1225311.89058326","2689835.359187","0.195477214411439","0.99819203807833","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","194642235","19.0624","0.0972046","2.68888","45163.4434345105","5963.58508193838","0.000464120070881179","0.0000283405663163348","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","218949973.81354","20.851","0.117424","2.75551","88079.0511362067","14692.5154225362","0.000804720553702576","0.0186788886448105","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","138450995.526837","23.6136","0.163842","3.04022","169248.981969434","43940.6032638668","0.00244638927515385","0.0431476112103966","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","57131416.9017588","25.2349","0.190938","2.91407","123231.963227735","35602.9339796273","0.00431864170273271","0.0695998584350654","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","164160703.23813","26.8796","0.238096","2.99501","686455.312243772","238819.437333342","0.00838074587919592","0.111117497610454","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","133505808.010152","28.5394","0.290472","3.05434","1029730.59732549","413897.845235189","0.0154858025803001","0.173476340341085","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","77784792.5237697","30.1951","0.347916","3.08337","1023310.15111229","463378.666381559","0.0264859209862252","0.260325437125465","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","62329678.5227661","31.8042","0.409547","3.0783","1270294.12834371","638181.119389495","0.0411815757299505","0.36774180779897","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","83508610.3407372","33.355","0.475435","3.05576","2404850.13236364","1331513.74076655","0.0584408385247511","0.485564762617784","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","65621699.5386833","34.8393","0.545304","3.02337","2454969.46784133","1493620.43933088","0.0762573745785863","0.600042323707544","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","62698476.0556218","36.2805","0.620167","2.98965","2845465.51980217","1903966.52199015","0.0928908198424572","0.701737221372131","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","49119445.2316718","37.6737","0.699459","2.95092","2555682.82662692","1881937.72310391","0.10686476360942","0.784238768652942","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","31147514.6989872","39.0205","0.782854","2.90243","1781118.8529144","1443298.64827407","0.117766869830792","0.846967512175874","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","24781528.6514707","40.3107","0.86927","2.8445","1511585.71274752","1345221.33463575","0.125872076095106","0.892238453685442","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","22354012.033743","41.5391","0.957741","2.77473","1426223.18253922","1388659.20262755","0.131855856724001","0.9239536594692","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","18013287.6202002","42.7127","1.04827","2.70159","1187279.90106609","1259643.31930094","0.136367837582343","0.946023413012904","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","11389712.0744737","43.8256","1.1399","2.63364","769144.676977272","884779.845003155","0.139836113387837","0.96125225551537","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","9260570.5029613","44.8824","1.2322","2.56064","637221.282668462","790740.127418775","0.142584212601844","0.971834762285992","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","7158442.04368883","45.9029","1.3264","2.48507","500036.971484209","666894.445447464","0.14482477681546","0.979360586672803","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","24","5834061.28029505","46.8848","1.42193","2.42883","412449.811378451","589027.633510864","0.146640570268036","0.984726528921138","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","25","4762295.0398183","47.8369","1.51897","2.39626","339963.070774795","518201.35990958","0.148125103002969","0.988609189697527","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","26","13848288.7083713","48.7772","1.61874","2.39523","996484.644937669","1617660.02513009","0.149354941017027","0.991482292359544","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","27","11211143.5279892","49.7048","1.72049","2.41741","812011.436190078","1400353.6252032","0.150371783122798","0.993610254297233","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","28","9139458.36430249","50.6405","1.82614","2.46285","665579.596015142","1217833.19925259","0.15122555599974","0.995221202591771","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","29","8638201.64054241","51.5662","1.93323","2.5275","631871.319413143","1223580.83958354","0.151923797558727","0.996416336722885","Redfish"
"1972","Gullkarfi","Sebastes norvegicus","sebmar","1","1","30","16820287.5262882","53.2356","2.12981","2.71761","1237776.8026613","2639554.84850532","0.15287314164745","0.997868863196153","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","449816190","19.0624","0.0972046","2.68888","63419.4671576596","8526.62336671689","0.000281999357670879","0.0000283405663163348","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","189792452.740805","20.8065","0.117348","2.75547","50062.8148696735","8691.82057270443","0.000527622863906389","0.0184259275636253","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","208044803.577409","23.5726","0.163786","3.02461","190365.300449479","51225.914773601","0.0018308791609718","0.0426222230385238","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","131264442.168492","26.0003","0.216832","3.23868","375872.321532379","132138.727654988","0.00573516323478226","0.0867567269333352","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","54034830.2006784","27.4392","0.247422","3.15402","261055.621934614","97411.9254024155","0.00968591079372461","0.129580862021546","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","154502153.972592","28.9124","0.297304","3.21723","1283087.2716736","538624.221185196","0.0166786639520544","0.190812911843371","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","124637822.344599","30.4095","0.351658","3.26118","1660748.55727476","771655.775225732","0.0268283287644056","0.27341948734304","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","71759299.2122828","31.9135","0.410314","3.28031","1422791.14404275","725088.015905563","0.0400529395749755","0.375710969824211","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","56632433.070023","33.3878","0.472538","3.27187","1543072.00503414","857927.468854576","0.055250460274588","0.488123024618399","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","74575395.3995737","34.8226","0.538605","3.24668","2597931.71864253","1574062.16415876","0.0709151336750577","0.598790420099485","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","57591884.0474337","36.2076","0.608384","3.20755","2407152.15482793","1589848.16632591","0.0853906738902461","0.696951870525436","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","54156704.1965208","37.5591","0.682822","3.15912","2581262.04909555","1862643.52797842","0.0976722836748663","0.778123273629905","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","41870051.4984916","38.8658","0.761169","3.09871","2184690.9623473","1724203.28146082","0.107176885085482","0.840602090765644","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","26279267.8850536","40.124","0.842883","3.02438","1457106.03273717","1257377.87928145","0.114086915536699","0.886504679789013","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","20749116.4411063","41.3219","0.926761","2.93885","1197809.85783316","1127484.1976726","0.118923095032896","0.919050024720952","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","18610860.0274802","42.4547","1.01186","2.84181","1104159.44966265","1129249.88511792","0.122323169940784","0.941759521659263","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","14932696.8941279","43.5296","1.09822","2.7407","903299.80023107","999687.893628869","0.124796621188495","0.957659699007438","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","9410589.16363415","44.5422","1.185","2.64319","577502.739873611","688347.529638236","0.126662140213243","0.9687772235774","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","7631249.61897676","45.4987","1.27196","2.54155","473597.983833185","605148.3465842","0.128139331383942","0.976649424759993","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","24","5886255.64178105","46.4184","1.36036","2.43892","368679.660091018","503356.5026314","0.129362901906452","0.98237468348227","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","25","4788832.08507933","47.3017","1.44987","2.3573","302242.614772552","439512.022744343","0.130387456889783","0.986565487349559","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","26","3903459.21805034","48.1608","1.54097","2.30554","247968.0443815","383061.751236759","0.131265341551436","0.989693430892113","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","27","11337284.6572728","49.0168","1.63518","2.29511","724295.473402092","1186882.64679037","0.132036351551064","0.99209134111379","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","28","9169174.26825845","49.8729","1.7321","2.32007","588697.58775317","1021587.16002557","0.132715532013716","0.993934964495103","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","29","7468532.83185062","50.7512","1.8338","2.37801","481635.685909921","884680.368464019","0.133324026231354","0.995382789493661","Redfish"
"1973","Gullkarfi","Sebastes norvegicus","sebmar","1","1","30","20107343.1186912","52.6912","2.06364","2.71787","1306348.27177","2699602.80668558","0.1343505836228","0.99747504688863","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","210031695","19.0624","0.0972046","2.68888","48907.9604622627","6446.67753740558","0.000465774041369393","0.0000283405663163348","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","438648335.062886","20.8792","0.117483","2.76085","180034.743264834","29930.6556261963","0.000821029899699264","0.0188409522996057","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","180406010.093581","23.5921","0.163724","3.0002","211990.865164734","53878.9517453008","0.00235153491235356","0.0428713361415096","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","197417506.787851","25.9921","0.216811","3.19781","634600.36420268","214462.049488591","0.0064393733861591","0.0865541094347602","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","123993753.567195","28.1292","0.274433","3.37342","900465.081669482","364342.596478279","0.0145773580129044","0.155874266308726","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","50819020.2640086","29.4099","0.307336","3.31623","542899.716694676","231225.479055229","0.021480950767943","0.21595146871828","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","144248761.156926","30.7307","0.358765","3.36524","2251564.11408299","1057938.36728845","0.0314639978258132","0.293786671510209","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","115187926.541107","32.0827","0.414123","3.39793","2504866.52862594","1287662.03649405","0.0439716782780842","0.388179979107834","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","65473943.4082687","33.4528","0.473334","3.41123","1884430.73549438","1055002.52935834","0.0584073825311755","0.493194460314844","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","50936381.1754289","34.8096","0.535808","3.40165","1838084.25302245","1117689.68053517","0.0735061556096576","0.597814990437015","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","66110857.3261672","36.1432","0.601887","3.37452","2847041.24153584","1880212.7664521","0.0880388991271942","0.692688612388058","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","50386951.4974144","37.4399","0.671409","3.32903","2479778.18548572","1779386.35279622","0.100933987003362","0.77163189258755","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","46860133.4114669","38.7091","0.745142","3.26779","2546724.79076744","1988593.45165863","0.111759942352666","0.833937331603673","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","35921184.5193424","39.9346","0.822144","3.18985","2097687.788901","1782227.06800515","0.120342977952871","0.880417963553666","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","22405825.0822279","41.1098","0.901736","3.09578","1378208.78408318","1272174.83639342","0.126968675529306","0.913984929222246","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","17613345.621823","42.2222","0.982693","2.99001","1125268.98773815","1124857.92892256","0.132038794438497","0.937648232485215","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","15748966.2589994","43.2682","1.06416","2.87346","1035211.35327111","1115902.03484887","0.135983929225446","0.954224241621993","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","12607330.1546785","44.2549","1.14623","2.75262","847305.537070298","980950.848703518","0.139144734614333","0.96594703115524","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","23","7931176.35881135","45.1795","1.22821","2.6344","542563.168306946","671702.063555291","0.141722620860535","0.974265513798655","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","24","6422525.9971273","46.0487","1.30999","2.5129","445813.224217297","587772.79759439","0.143881569041642","0.980260877158672","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","25","4948118.30956339","46.8812","1.39288","2.39148","347760.45059955","486927.544180411","0.145746537862125","0.984709615735947","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","26","4021625.91235678","47.6794","1.47675","2.29162","285667.258941307","423694.679423521","0.147363646876922","0.988041952544851","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","27","3275308.83108989","48.4578","1.5623","2.22512","234828.209125687","368230.405543722","0.148793123917288","0.990597541679863","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","28","9505727.60400271","49.2397","1.65128","2.20651","687240.330658989","1138501.31156143","0.15008835653225","0.992619062759955","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","29","7682762.49572895","50.0318","1.74362","2.23274","559637.467464752","978613.187629721","0.151265289703905","0.994226806485288","Redfish"
"1974","Gullkarfi","Sebastes norvegicus","sebmar","1","1","30","22254155.7817309","52.2052","2.00328","2.70521","1646490.33024493","3307120.37666145","0.153731304006363","0.997062561105602","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","5","126012330","19.0624","0.0972046","2.68888","43082.8901389394","5627.17177318165","0.000683905403766471","0.0000283405663163348","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","6","204798293.554996","20.7502","0.117249","2.7586","115754.183822253","18901.2452690237","0.00113074095388947","0.0181107015835394","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","7","416797714.013242","23.5526","0.163823","3.04162","651317.424880806","161910.414651188","0.00312778516271666","0.0423681594619881","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","8","171069431.558226","25.9508","0.216641","3.2169","678410.207278769","224471.081504645","0.00794717038694563","0.0855401082861502","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","9","186269083.662965","28.09","0.274285","3.3641","1601184.19894488","638702.107246319","0.0172664815516909","0.154270762695463","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","10","115928484.490272","30.0029","0.33454","3.49163","1797438.01453996","819650.838445251","0.0312523385801425","0.248938320738216","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","11","47159461.0299884","31.1576","0.368766","3.44082","975002.755879918","465468.200762314","0.0417826131272362","0.322176962427764","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","12","132476861.641061","32.3508","0.42084","3.47314","3597773.69553953","1871563.0667893","0.0550666779637803","0.408234605653929","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","13","104455534.280866","33.58","0.476518","3.49448","3604512.76901419","2035099.38420072","0.0702341564106823","0.503121959427604","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","14","58530592.3089957","34.8361","0.535809","3.50133","2477125.92886249","1514972.62414088","0.0864871419390567","0.599802538620265","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","15","44870604.9729002","36.0917","0.598186","3.48806","2243575.46701889","1484442.86020611","0.102588710356193","0.689255444646497","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","16","57431328.1102421","37.3353","0.663946","3.45591","3278496.84179524","2347366.87384861","0.117559365183834","0.765826376406596","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","17","43238435.4448666","38.5505","0.732816","3.40234","2734696.34110555","2119095.09484252","0.130671031329208","0.826966375656043","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","18","39802474.1124018","39.741","0.805385","3.32936","2723976.98095341","2285989.82302885","0.141783729091627","0.873906776004985","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","19","30264779.2132317","40.8886","0.880583","3.23761","2199215.38684509","1996745.17554131","0.150882591973664","0.908398284327444","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","20","18759632.2537305","41.9849","0.957675","3.12924","1427322.22107146","1398927.40860757","0.158269898226211","0.933173895717082","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","21","14676114.6003064","43.0183","1.03548","3.00941","1157257.12479705","1220027.91971581","0.164271508711965","0.950693005927764","Redfish"
"1975","Gullkarfi","Sebastes norvegicus","sebmar","1","1","22","13073222.8122821","43.9856","1.11323","2.87962","1060652.74599631","1197685.16913918","0.169224942146266","0.963070513934768","Redfish"
