"ar","lengd","weighted_temp","NW","NE","SW","SE"
2016,47,0.722513089005236,0,0,0,26
2016,53,0.722513089005236,0,0,0,26
2016,51,0.722513089005236,0,0,0,26
2016,44,0.722513089005236,0,0,0,26
2016,60,0.722513089005236,0,0,0,26
2016,49,0.722513089005236,0,0,0,26
2016,58,0.722513089005236,0,0,0,26
2016,46,0.722513089005236,0,0,0,26
2016,55,0.722513089005236,0,0,0,26
2016,59,0.722513089005236,0,0,0,26
2016,55,0.722513089005236,0,0,0,3
2016,47,0.722513089005236,0,0,0,3
2019,53,0.345045045045045,7,0,0,0
2019,50,0.345045045045045,19,0,0,0
2019,57,0.345045045045045,19,0,0,0
2019,42,0.345045045045045,19,0,0,0
2019,54,0.345045045045045,19,0,0,0
2019,49,0.345045045045045,19,0,0,0
2019,55,0.345045045045045,19,0,0,0
2019,59,0.345045045045045,19,0,0,0
2019,54,0.345045045045045,19,0,0,0
2019,59,0.345045045045045,19,0,0,0
2019,49,0.345045045045045,19,0,0,0
2019,55,0.345045045045045,19,0,0,0
2016,59,0.722513089005236,41,0,0,0
2016,53,0.722513089005236,41,0,0,0
2016,60,0.722513089005236,41,0,0,0
2016,55,0.722513089005236,41,0,0,0
2016,52,0.722513089005236,41,0,0,0
2016,57,0.722513089005236,41,0,0,0
2016,56,0.722513089005236,41,0,0,0
2016,58,0.722513089005236,41,0,0,0
2016,54,0.722513089005236,41,0,0,0
2015,49,0.17816091954023,0,32,0,0
2015,56,0.17816091954023,0,32,0,0
2015,51,0.17816091954023,0,32,0,0
2015,47,0.17816091954023,0,32,0,0
2015,50,0.17816091954023,0,32,0,0
2015,43,0.17816091954023,0,32,0,0
2015,57,0.17816091954023,0,32,0,0
2015,60,0.17816091954023,0,32,0,0
2015,53,0.17816091954023,0,32,0,0
2015,56,0.17816091954023,0,32,0,0
2015,55,0.17816091954023,0,32,0,0
2015,52,0.17816091954023,0,32,0,0
2015,49,0.17816091954023,0,32,0,0
2015,44,0.17816091954023,0,32,0,0
2015,54,0.17816091954023,0,32,0,0
2015,54,0.17816091954023,0,32,0,0
2015,52,0.17816091954023,0,32,0,0
2015,45,0.17816091954023,0,32,0,0
2015,45,0.17816091954023,0,4,0,0
2015,52,0.17816091954023,0,4,0,0
2015,56,0.17816091954023,0,4,0,0
2015,59,0.17816091954023,0,4,0,0
2015,51,0.17816091954023,0,153,0,0
2015,54,0.17816091954023,0,153,0,0
2015,49,0.17816091954023,0,153,0,0
2015,57,0.17816091954023,0,153,0,0
2015,60,0.17816091954023,0,153,0,0
2015,58,0.17816091954023,0,153,0,0
2015,56,0.17816091954023,0,153,0,0
2015,52,0.17816091954023,0,153,0,0
2015,53,0.17816091954023,0,153,0,0
2015,50,0.17816091954023,0,153,0,0
2015,55,0.17816091954023,0,153,0,0
2015,48,0.17816091954023,0,153,0,0
2015,54,0.17816091954023,0,153,0,0
2015,52,0.17816091954023,0,153,0,0
2015,47,0.17816091954023,0,153,0,0
2015,53,0.17816091954023,0,153,0,0
2015,57,0.17816091954023,0,153,0,0
2015,55,0.17816091954023,0,153,0,0
2015,59,0.17816091954023,0,153,0,0
2015,49,0.17816091954023,0,153,0,0
2015,59,0.17816091954023,0,153,0,0
2015,51,0.17816091954023,0,153,0,0
2015,48,0.17816091954023,0,153,0,0
2015,50,0.17816091954023,0,153,0,0
2015,55,0.17816091954023,0,10,0,0
2015,46,0.17816091954023,0,10,0,0
2015,50,0.17816091954023,0,10,0,0
2015,56,0.17816091954023,0,10,0,0
2015,53,0.17816091954023,0,10,0,0
2015,49,0.17816091954023,0,10,0,0
2015,53,0.17816091954023,0,10,0,0
2015,49,0.17816091954023,0,10,0,0
2015,60,0.17816091954023,0,10,0,0
2015,54,0.17816091954023,0,10,0,0
2015,46,0.17816091954023,0,7,0,0
2015,51,0.17816091954023,0,7,0,0
2015,47,0.17816091954023,0,7,0,0
2015,57,0.17816091954023,0,7,0,0
2015,49,0.17816091954023,0,2,0,0
2015,38,0.17816091954023,0,1,0,0
2015,58,0.17816091954023,0,2,0,0
2015,50,0.17816091954023,0,2,0,0
2015,56,0.17816091954023,0,250,0,0
2015,50,0.17816091954023,0,250,0,0
2015,59,0.17816091954023,0,250,0,0
2015,57,0.17816091954023,0,250,0,0
2015,55,0.17816091954023,0,250,0,0
2015,58,0.17816091954023,0,250,0,0
2015,51,0.17816091954023,0,250,0,0
2015,53,0.17816091954023,0,250,0,0
2015,43,0.17816091954023,0,250,0,0
2015,58,0.17816091954023,0,250,0,0
2015,60,0.17816091954023,0,250,0,0
2015,57,0.17816091954023,0,250,0,0
2015,60,0.17816091954023,0,250,0,0
2015,52,0.17816091954023,0,250,0,0
2015,53,0.17816091954023,0,250,0,0
2015,59,0.17816091954023,0,250,0,0
2015,55,0.17816091954023,0,250,0,0
2015,46,0.17816091954023,0,250,0,0
2015,55,0.17816091954023,0,250,0,0
2015,49,0.17816091954023,0,250,0,0
2015,60,0.17816091954023,0,250,0,0
2015,48,0.17816091954023,0,250,0,0
2015,52,0.17816091954023,0,250,0,0
2015,54,0.17816091954023,0,250,0,0
2015,54,0.17816091954023,0,250,0,0
2015,49,0.17816091954023,0,250,0,0
2015,53,0.17816091954023,0,250,0,0
2015,50,0.17816091954023,0,250,0,0
2015,58,0.17816091954023,0,250,0,0
2015,51,0.17816091954023,0,250,0,0
2015,47,0.17816091954023,0,250,0,0
2015,56,0.17816091954023,0,250,0,0
2015,56,0.17816091954023,0,250,0,0
2015,50,0.17816091954023,0,250,0,0
2015,58,0.17816091954023,0,250,0,0
2015,54,0.17816091954023,0,250,0,0
2015,59,0.17816091954023,0,0,0,52
2015,54,0.17816091954023,0,0,0,52
2015,48,0.17816091954023,0,0,0,52
2015,56,0.17816091954023,0,0,0,52
2015,54,0.17816091954023,0,0,0,52
2015,53,0.17816091954023,0,0,0,52
2015,57,0.17816091954023,0,0,0,52
2015,46,0.17816091954023,0,0,0,52
2015,45,0.17816091954023,0,0,0,52
2015,55,0.17816091954023,0,0,0,52
2015,57,0.17816091954023,0,0,0,52
2015,48,0.17816091954023,0,0,0,52
2015,47,0.17816091954023,0,0,0,52
2015,27,0.17816091954023,0,0,0,52
2015,60,0.17816091954023,0,0,0,52
2015,52,0.17816091954023,0,0,0,52
2015,53,0.17816091954023,0,0,0,52
2015,44,0.17816091954023,0,0,0,52
2015,36,0.17816091954023,0,0,0,52
2015,49,0.17816091954023,0,0,0,52
2015,56,0.17816091954023,0,0,0,52
2015,51,0.17816091954023,0,0,0,52
2015,38,0.17816091954023,0,0,0,52
2015,60,0.17816091954023,0,0,0,52
2015,55,0.17816091954023,0,0,0,52
2015,50,0.17816091954023,0,0,0,52
2015,57,0.17816091954023,0,0,0,52
2015,50,0.17816091954023,0,0,0,52
2015,49,0.17816091954023,0,0,0,52
2015,47,0.17816091954023,0,0,0,52
2015,58,0.17816091954023,0,0,0,61
2015,55,0.17816091954023,0,0,0,61
2015,59,0.17816091954023,0,0,0,61
2015,52,0.17816091954023,0,0,0,61
2015,53,0.17816091954023,0,0,0,61
2015,57,0.17816091954023,0,0,0,61
2015,56,0.17816091954023,0,0,0,61
2015,54,0.17816091954023,0,0,0,61
2015,57,0.17816091954023,0,0,0,61
2015,51,0.17816091954023,0,0,0,61
2015,59,0.17816091954023,0,0,0,61
2015,52,0.17816091954023,0,0,0,61
2015,56,0.17816091954023,0,0,0,61
2015,60,0.17816091954023,0,0,0,61
2015,55,0.17816091954023,0,0,0,61
2015,48,0.17816091954023,0,0,0,61
2015,51,0.17816091954023,0,0,0,61
2015,53,0.17816091954023,0,0,0,61
2015,54,0.17816091954023,0,0,0,61
2015,49,0.17816091954023,0,0,0,61
2015,49,0.17816091954023,0,0,0,61
2015,50,0.17816091954023,0,0,0,61
2015,46,0.17816091954023,0,0,0,61
2015,47,0.17816091954023,0,0,0,61
2015,48,0.17816091954023,0,0,0,3
2015,48,0.17816091954023,0,0,0,3
2015,60,0.17816091954023,0,0,0,2
2015,52,0.17816091954023,0,0,0,5
2015,45,0.17816091954023,0,0,0,5
2015,60,0.17816091954023,0,0,0,5
2015,60,0.17816091954023,0,0,0,3
2015,58,0.17816091954023,0,0,0,3
2015,57,0.17816091954023,0,0,0,3
2015,56,0.17816091954023,0,0,0,5
2015,57,0.17816091954023,0,0,0,492
2015,59,0.17816091954023,0,0,0,492
2015,49,0.17816091954023,0,0,0,492
2015,52,0.17816091954023,0,0,0,492
2015,54,0.17816091954023,0,0,0,492
2015,50,0.17816091954023,0,0,0,492
2015,54,0.17816091954023,0,0,0,492
2015,58,0.17816091954023,0,0,0,492
2015,47,0.17816091954023,0,0,0,492
2015,52,0.17816091954023,0,0,0,492
2015,58,0.17816091954023,0,0,0,492
2015,48,0.17816091954023,0,0,0,492
2015,57,0.17816091954023,0,0,0,492
2015,51,0.17816091954023,0,0,0,492
2015,56,0.17816091954023,0,0,0,492
2015,50,0.17816091954023,0,0,0,492
2015,56,0.17816091954023,0,0,0,492
2015,55,0.17816091954023,0,0,0,492
2015,60,0.17816091954023,0,0,0,492
2015,53,0.17816091954023,0,0,0,492
2015,48,0.17816091954023,0,0,0,492
2015,51,0.17816091954023,0,0,0,492
2015,60,0.17816091954023,0,0,0,492
2015,53,0.17816091954023,0,0,0,492
2015,55,0.17816091954023,0,0,0,492
2015,55,0.17816091954023,0,0,0,13
2015,54,0.17816091954023,0,0,0,13
2015,48,0.17816091954023,0,0,0,13
2015,51,0.17816091954023,0,0,0,13
2015,54,0.17816091954023,0,0,0,13
2015,49,0.17816091954023,0,0,0,13
2015,53,0.17816091954023,0,0,0,13
2015,47,0.17816091954023,0,0,0,13
2015,51,0.17816091954023,0,0,0,13
2015,58,0.17816091954023,0,0,0,13
2015,49,0.17816091954023,0,0,0,13
2015,55,0.17816091954023,0,0,0,2
2015,48,0.17816091954023,0,0,0,1
2015,59,0.17816091954023,0,0,0,1
2019,52,0.345045045045045,0,0,0,6
2019,46,0.345045045045045,0,0,0,6
2019,48,0.345045045045045,0,0,0,6
2019,58,0.345045045045045,0,0,0,6
2019,39,0.345045045045045,0,0,0,1
2015,58,0.17816091954023,2,0,0,0
2015,55,0.17816091954023,4,0,0,0
2015,59,0.17816091954023,4,0,0,0
2015,56,0.17816091954023,4,0,0,0
2015,54,0.17816091954023,4,0,0,0
2015,45,0.17816091954023,47,0,0,0
2015,51,0.17816091954023,47,0,0,0
2015,56,0.17816091954023,47,0,0,0
2015,47,0.17816091954023,47,0,0,0
2015,59,0.17816091954023,47,0,0,0
2015,57,0.17816091954023,47,0,0,0
2015,51,0.17816091954023,47,0,0,0
2015,51,0.17816091954023,47,0,0,0
2015,56,0.17816091954023,47,0,0,0
2015,56,0.17816091954023,47,0,0,0
2015,52,0.17816091954023,47,0,0,0
2015,54,0.17816091954023,47,0,0,0
2015,60,0.17816091954023,47,0,0,0
2015,60,0.17816091954023,47,0,0,0
2015,44,0.17816091954023,47,0,0,0
2015,58,0.17816091954023,47,0,0,0
2015,55,0.17816091954023,47,0,0,0
2015,53,0.17816091954023,47,0,0,0
2015,48,0.17816091954023,47,0,0,0
2015,47,0.17816091954023,47,0,0,0
2015,56,0.17816091954023,47,0,0,0
2015,57,0.17816091954023,47,0,0,0
2015,44,0.17816091954023,47,0,0,0
2015,59,0.17816091954023,70,0,0,0
2015,48,0.17816091954023,70,0,0,0
2015,57,0.17816091954023,70,0,0,0
2015,58,0.17816091954023,70,0,0,0
2015,52,0.17816091954023,70,0,0,0
2015,56,0.17816091954023,70,0,0,0
2015,60,0.17816091954023,70,0,0,0
2015,49,0.17816091954023,70,0,0,0
2015,53,0.17816091954023,70,0,0,0
2015,55,0.17816091954023,70,0,0,0
2015,50,0.17816091954023,70,0,0,0
2015,52,0.17816091954023,70,0,0,0
2015,47,0.17816091954023,70,0,0,0
2015,51,0.17816091954023,70,0,0,0
2015,54,0.17816091954023,70,0,0,0
2015,59,0.17816091954023,70,0,0,0
2015,52,0.17816091954023,0,7,0,0
2015,57,0.17816091954023,0,7,0,0
2015,56,0.17816091954023,0,7,0,0
2015,49,0.17816091954023,0,7,0,0
2015,53,0.17816091954023,0,7,0,0
2015,60,0.17816091954023,25,0,0,0
2015,45,0.17816091954023,25,0,0,0
2015,57,0.17816091954023,25,0,0,0
2015,54,0.17816091954023,25,0,0,0
2015,51,0.17816091954023,25,0,0,0
2015,57,0.17816091954023,25,0,0,0
2015,55,0.17816091954023,25,0,0,0
2015,56,0.17816091954023,25,0,0,0
2019,56,0.345045045045045,0,15,0,0
2019,60,0.345045045045045,0,15,0,0
2019,56,0.345045045045045,0,15,0,0
2019,54,0.345045045045045,0,15,0,0
2019,45,0.345045045045045,0,15,0,0
2019,49,0.345045045045045,0,15,0,0
2019,54,0.345045045045045,0,15,0,0
2019,58,0.345045045045045,0,1,0,0
2019,55,0.345045045045045,0,8,0,0
2019,46,0.345045045045045,0,8,0,0
2019,60,0.345045045045045,0,8,0,0
2019,43,0.345045045045045,0,8,0,0
2019,51,0.345045045045045,0,8,0,0
2019,53,0.345045045045045,0,1,0,0
2019,47,0.345045045045045,0,1,0,0
2019,57,0.345045045045045,0,0,0,9
2019,53,0.345045045045045,0,0,0,9
2019,56,0.345045045045045,0,0,0,9
2019,57,0.345045045045045,0,0,0,9
2019,44,0.345045045045045,0,0,0,37
2019,60,0.345045045045045,0,0,0,37
2019,45,0.345045045045045,0,0,0,37
2019,46,0.345045045045045,0,0,0,37
2019,59,0.345045045045045,0,0,0,37
2019,54,0.345045045045045,0,0,0,37
2019,60,0.345045045045045,0,0,0,37
2019,48,0.345045045045045,0,0,0,37
2019,55,0.345045045045045,0,0,0,37
2019,46,0.345045045045045,0,0,0,37
2019,56,0.345045045045045,0,0,0,37
2019,52,0.345045045045045,0,0,0,37
2019,58,0.345045045045045,0,0,0,37
2019,57,0.345045045045045,0,0,0,37
2019,53,0.345045045045045,0,0,0,37
2019,49,0.345045045045045,0,0,0,37
2019,40,0.345045045045045,0,0,0,37
2019,39,0.345045045045045,0,0,0,37
2019,44,0.345045045045045,0,0,0,9
2019,60,0.345045045045045,0,0,0,9
2019,46,0.345045045045045,0,0,0,3
2019,54,0.345045045045045,0,0,0,3
2019,59,0.345045045045045,0,0,0,3
2019,58,0.345045045045045,0,0,0,7
2019,60,0.345045045045045,0,0,0,7
2019,54,0.345045045045045,0,0,0,7
2019,58,0.345045045045045,0,0,0,15
2019,60,0.345045045045045,0,0,0,15
2019,59,0.345045045045045,0,0,0,15
2019,59,0.345045045045045,0,0,0,15
2019,38,0.345045045045045,0,0,0,15
2019,57,0.345045045045045,0,0,0,15
2019,58,0.345045045045045,0,0,0,15
2019,48,0.345045045045045,0,0,0,2
2019,38,0.345045045045045,0,0,0,1
2019,41,0.345045045045045,1,0,0,0
2018,57,0.548245614035088,18,0,0,0
2018,57,0.548245614035088,18,0,0,0
2018,60,0.548245614035088,18,0,0,0
2018,42,0.548245614035088,18,0,0,0
2018,43,0.548245614035088,18,0,0,0
2018,46,0.548245614035088,18,0,0,0
2018,59,0.548245614035088,18,0,0,0
2018,58,0.548245614035088,18,0,0,0
2018,60,0.548245614035088,18,0,0,0
2018,50,0.548245614035088,18,0,0,0
2018,55,0.548245614035088,18,0,0,0
2018,60,0.548245614035088,18,0,0,0
2018,58,0.548245614035088,18,0,0,0
2018,45,0.548245614035088,9,0,0,0
2018,47,0.548245614035088,9,0,0,0
2018,59,0.548245614035088,9,0,0,0
2018,50,0.548245614035088,9,0,0,0
2018,45,0.548245614035088,9,0,0,0
2018,45,0.548245614035088,9,0,0,0
2016,57,0.722513089005236,0,0,0,4
2016,56,0.722513089005236,0,0,0,4
2016,58,0.722513089005236,0,0,0,4
2017,42,0.29236641221374,6,0,0,0
2017,58,0.29236641221374,0,30,0,0
2017,56,0.29236641221374,0,30,0,0
2017,56,0.29236641221374,0,30,0,0
2017,54,0.29236641221374,0,30,0,0
2017,60,0.29236641221374,0,30,0,0
2017,48,0.29236641221374,0,30,0,0
2017,57,0.29236641221374,0,30,0,0
2017,59,0.29236641221374,0,30,0,0
2017,59,0.29236641221374,0,30,0,0
2017,51,0.29236641221374,0,30,0,0
2017,58,0.29236641221374,0,30,0,0
2017,53,0.29236641221374,0,30,0,0
2017,57,0.29236641221374,0,30,0,0
2017,40,0.29236641221374,0,30,0,0
2017,50,0.29236641221374,0,30,0,0
2017,58,0.29236641221374,0,33,0,0
2017,54,0.29236641221374,0,33,0,0
2017,51,0.29236641221374,0,33,0,0
2017,52,0.29236641221374,0,33,0,0
2017,53,0.29236641221374,0,33,0,0
2017,50,0.29236641221374,0,33,0,0
2017,53,0.29236641221374,0,33,0,0
2017,52,0.29236641221374,0,33,0,0
2017,57,0.29236641221374,0,33,0,0
2017,47,0.29236641221374,0,33,0,0
2017,55,0.29236641221374,0,33,0,0
2017,59,0.29236641221374,0,33,0,0
2017,59,0.29236641221374,2,0,0,0
2017,57,0.29236641221374,2,0,0,0
2017,51,0.29236641221374,0,0,0,12
2017,53,0.29236641221374,0,0,0,12
2017,54,0.29236641221374,0,0,0,12
2017,46,0.29236641221374,0,0,0,12
2017,57,0.29236641221374,0,0,0,12
2017,55,0.29236641221374,0,0,0,12
2017,53,0.29236641221374,0,0,0,12
2017,54,0.29236641221374,0,0,0,34
2017,59,0.29236641221374,0,0,0,34
2017,47,0.29236641221374,0,0,0,34
2017,58,0.29236641221374,0,0,0,34
2017,50,0.29236641221374,0,0,0,34
2017,52,0.29236641221374,0,0,0,34
2017,57,0.29236641221374,0,0,0,34
2017,55,0.29236641221374,0,0,0,34
2017,50,0.29236641221374,0,0,0,34
2017,56,0.29236641221374,0,0,0,34
2017,48,0.29236641221374,0,0,0,34
2017,52,0.29236641221374,0,0,0,34
2017,53,0.29236641221374,0,0,0,34
2017,57,0.29236641221374,0,0,0,34
2017,40,0.29236641221374,0,0,0,34
2017,43,0.29236641221374,0,0,0,34
2017,46,0.29236641221374,0,0,0,34
2017,56,0.29236641221374,0,0,0,34
2017,45,0.29236641221374,0,0,0,34
2017,50,0.29236641221374,0,0,0,5
2017,59,0.29236641221374,0,0,0,5
2017,36,0.29236641221374,0,0,0,5
2017,58,0.29236641221374,0,0,0,2
2017,57,0.29236641221374,0,0,0,2
2017,53,0.29236641221374,0,0,0,2
2017,59,0.29236641221374,0,0,0,2
2017,54,0.29236641221374,0,0,0,1
2017,57,0.29236641221374,0,0,0,25
2017,52,0.29236641221374,0,0,0,25
2017,45,0.29236641221374,0,0,0,25
2017,54,0.29236641221374,0,0,0,25
2017,38,0.29236641221374,0,0,0,25
2017,47,0.29236641221374,0,0,0,25
2017,55,0.29236641221374,0,0,0,25
2017,56,0.29236641221374,0,0,0,25
2017,45,0.29236641221374,0,0,0,25
2017,59,0.29236641221374,0,0,0,25
2017,38,0.29236641221374,0,0,0,25
2017,57,0.29236641221374,0,0,0,25
2017,60,0.29236641221374,0,0,0,25
2017,58,0.29236641221374,0,0,0,25
2017,51,0.29236641221374,0,0,0,25
2018,56,0.548245614035088,0,129,0,0
2018,51,0.548245614035088,0,129,0,0
2018,46,0.548245614035088,0,129,0,0
2018,60,0.548245614035088,0,129,0,0
2018,51,0.548245614035088,0,129,0,0
2018,56,0.548245614035088,0,129,0,0
2018,60,0.548245614035088,0,129,0,0
2018,54,0.548245614035088,0,129,0,0
2018,59,0.548245614035088,0,129,0,0
2018,52,0.548245614035088,0,129,0,0
2018,47,0.548245614035088,0,129,0,0
2018,56,0.548245614035088,0,129,0,0
2018,55,0.548245614035088,0,129,0,0
2018,59,0.548245614035088,4,0,0,0
2018,56,0.548245614035088,4,0,0,0
2018,46,0.548245614035088,4,0,0,0
