"ar","lengd","sum_fjoldi","cum","max(cum)","per_length","per"
1998,45,847.044247096686,85736.6554274708,87315.0439652398,0.00970101151679996,0.981923063127618
1998,46,440.973446962542,86177.6288744334,87315.0439652398,0.00505037192832536,0.986973435055943
1998,47,335.194263474944,86512.8231379083,87315.0439652398,0.00383890619820779,0.990812341254151
1998,48,265.80574872298,86778.6288866313,87315.0439652398,0.00304421479566336,0.993856556049814
1998,49,183.386119260341,86962.0150058916,87315.0439652398,0.00210028090157461,0.995956836951389
1998,50,114.476353029221,87076.4913589209,87315.0439652398,0.00131107250057383,0.997267909451963
1998,51,67.0697538936488,87143.5611128145,87315.0439652398,0.00076813514427536,0.998036044596238
1998,52,46.7607731132181,87190.3218859277,87315.0439652398,0.000535540852866474,0.998571585449104
1998,53,45.4966597511514,87235.8185456789,87315.0439652398,0.000521063240479655,0.999092648689584
1998,54,15.7655172413793,87251.5840629203,87315.0439652398,0.000180559002497388,0.999273207692081
1998,55,13.8160096204798,87265.4000725408,87315.0439652398,0.00015823172036631,0.999431439412448
1998,56,16.6507204934118,87282.0507930342,87315.0439652398,0.000190697040707447,0.999622136453155
1998,57,4.60109289617486,87286.6518859303,87315.0439652398,5.26953052672866e-05,0.999674831758423
1998,58,11.2566626427709,87297.9085485731,87315.0439652398,0.000128920082171089,0.999803751840594
1998,59,10,87307.9085485731,87315.0439652398,0.000114527801234127,0.999918279641828
1998,60,7.13541666666667,87315.0439652398,87315.0439652398,8.17203581722674e-05,1
1999,10,370.918167855298,370.918167855298,121280.818956515,0.00305834155018603,0.00305834155018603
1999,11,341.244118370859,712.162286226158,121280.818956515,0.00281366931149445,0.00587201086168049
1999,12,456.72079477177,1168.88308099793,121280.818956515,0.00376581225870126,0.00963782312038174
1999,13,547.520823695275,1716.4039046932,121280.818956515,0.00451448818045655,0.0141523113008383
1999,14,557.005160727858,2273.40906542106,121280.818956515,0.00459268963979847,0.0187450009406368
1999,15,630.334323005908,2903.74338842697,121280.818956515,0.00519731255469107,0.0239423134953278
1999,16,714.233035088806,3617.97642351577,121280.818956515,0.00588908486299796,0.0298313983583258
1999,17,597.453480680331,4215.42990419611,121280.818956515,0.00492619926069718,0.034757597619023
1999,18,718.129743753653,4933.55964794976,121280.818956515,0.00592121449980594,0.0406788121188289
1999,19,709.86045377838,5643.42010172814,121280.818956515,0.00585303150066048,0.0465318436194894
1999,20,806.921364682093,6450.34146641023,121280.818956515,0.00665333044107672,0.0531851740605661
1999,21,888.063997598299,7338.40546400853,121280.818956515,0.00732237797566915,0.0605075520362353
1999,22,1233.84371320373,8572.24917721226,121280.818956515,0.0101734447690869,0.0706809968053222
1999,23,1615.98434858122,10188.2335257935,121280.818956515,0.013324319232711,0.0840053160380331
1999,24,1848.91702954138,12037.1505553349,121280.818956515,0.0152449253348488,0.0992502413728819
1999,25,3102.05991965207,15139.2104749869,121280.818956515,0.0255774981265943,0.124827739499476
1999,26,3700.45792513556,18839.6684001225,121280.818956515,0.0305114853030665,0.155339224802543
1999,27,5348.51078354277,24188.1791836653,121280.818956515,0.044100219882754,0.199439444685297
1999,28,6240.92152650999,30429.1007101753,121280.818956515,0.0514584381949769,0.250897882880274
1999,29,6781.61124102158,37210.7119511968,121280.818956515,0.0559166016470679,0.306814484527342
1999,30,6522.08937706742,43732.8013282643,121280.818956515,0.0537767590389204,0.360591243566262
1999,31,6729.85743204314,50462.6587603074,121280.818956515,0.0554898745732921,0.416081118139554
1999,32,7744.82610155229,58207.4848618597,121280.818956515,0.0638586230550538,0.479939741194608
1999,33,7208.5425268612,65416.0273887209,121280.818956515,0.0594367896661865,0.539376530860794
1999,34,7636.89880344802,73052.9261921689,121280.818956515,0.0629687271998571,0.602345258060651
1999,35,7902.22011431383,80955.1463064827,121280.818956515,0.0651563881436783,0.66750164620433
1999,36,7652.2487577238,88607.3950642065,121280.818956515,0.063095292590888,0.730596938795218
1999,37,7379.432603943,95986.8276681495,121280.818956515,0.0608458342171065,0.791442773012324
1999,38,6265.15249360229,102251.980161752,121280.818956515,0.0516582304399566,0.843101003452281
1999,39,5327.34067407773,107579.32083583,121280.818956515,0.0439256654095308,0.887026668861812
1999,40,4045.80240610623,111625.123241936,121280.818956515,0.0333589634446388,0.92038563230645
1999,41,3021.22238460895,114646.345626545,121280.818956515,0.0249109662237044,0.945296598530155
1999,42,2053.54760590414,116699.893232449,121280.818956515,0.0169321713323889,0.962228769862544
1999,43,1731.65122883056,118431.544461279,121280.818956515,0.0142780304728273,0.976506800335371
1999,44,1051.49171833332,119483.036179613,121280.818956515,0.00866989295900394,0.985176693294375
1999,45,536.162583379116,120019.198762992,121280.818956515,0.00442083577594704,0.989597529070322
1999,46,464.816987423074,120484.015750415,121280.818956515,0.00383256801382365,0.993430097084146
1999,47,178.805568421067,120662.821318836,121280.818956515,0.00147431036465196,0.994904407448798
1999,48,224.113387520148,120886.934706356,121280.818956515,0.00184788814462495,0.996752295593423
1999,49,143.077318612598,121030.012024969,121280.818956515,0.00117971926512055,0.997932014858543
1999,50,69.4571769082165,121099.469201877,121280.818956515,0.000572697129734262,0.998504711988277
1999,51,43.1363422114833,121142.605544088,121280.818956515,0.000355673243160981,0.998860385231438
1999,52,38.0321752689302,121180.637719357,121280.818956515,0.000313587718125211,0.999173972949564
1999,53,20.714970082239,121201.35268944,121280.818956515,0.000170801700223235,0.999344774649787
1999,54,19.8592652490766,121221.211954689,121280.818956515,0.000163746134136818,0.999508520783924
1999,55,18.9984064195105,121240.210361108,121280.818956515,0.000156648071665169,0.999665168855589
1999,56,12.2563934084564,121252.466754517,121280.818956515,0.000101057970369172,0.999766226825958
1999,57,11.7555512271134,121264.222305744,121280.818956515,9.69283628545446e-05,0.999863155188813
1999,58,5.64084507042254,121269.863150814,121280.818956515,4.65106116445757e-05,0.999909665800457
1999,59,7.31496062992126,121277.178111444,121280.818956515,6.03142417148754e-05,0.999969980042172
1999,60,3.64084507042254,121280.818956515,121280.818956515,3.0019957828022e-05,1
2000,10,1646.75245662818,1646.75245662818,99077.2843921171,0.0166208880949023,0.0166208880949023
2000,11,1160.77111676666,2807.52357339485,99077.2843921171,0.0117158148195977,0.0283367029145
2000,12,900.133846750927,3707.65742014577,99077.2843921171,0.00908516873745225,0.0374218716519522
2000,13,866.42068193523,4574.07810208101,99077.2843921171,0.0087448973521136,0.0461667690040658
2000,14,881.054153155083,5455.13225523609,99077.2843921171,0.00889259489257038,0.0550593638966362
2000,15,942.128492839589,6397.26074807568,99077.2843921171,0.00950902619727583,0.064568390093912
2000,16,951.880476450869,7349.14122452655,99077.2843921171,0.00960745424434144,0.0741758443382535
2000,17,982.611579182811,8331.75280370936,99077.2843921171,0.00991762728673447,0.0840934716249879
2000,18,940.292388713233,9272.04519242259,99077.2843921171,0.00949049415799335,0.0935839657829813
2000,19,1067.66469969472,10339.7098921173,99077.2843921171,0.0107760795650114,0.104360045347993
2000,20,1139.54497242275,11479.2548645401,99077.2843921171,0.0115015765663579,0.115861621914351
2000,21,1208.37778574542,12687.6326502855,99077.2843921171,0.0121963151610316,0.128057937075382
2000,22,1358.17372618547,14045.8063764709,99077.2843921171,0.0137082251952954,0.141766162270678
2000,23,1453.80976754323,15499.6161440142,99077.2843921171,0.0146734922789113,0.156439654549589
2000,24,1769.40565878404,17269.0218027982,99077.2843921171,0.0178588429188399,0.174298497468429
2000,25,1949.6099000451,19218.6317028433,99077.2843921171,0.0196776679135567,0.193976165381986
2000,26,2433.20001125907,21651.8317141024,99077.2843921171,0.0245586062051239,0.218534771587109
2000,27,3131.55172968202,24783.3834437844,99077.2843921171,0.031607161509275,0.250141933096384
2000,28,4156.36602456523,28939.7494683496,99077.2843921171,0.0419507463296595,0.292092679426044
2000,29,4969.93413548767,33909.6836038373,99077.2843921171,0.050162195764452,0.342254875190496
2000,30,5464.78453440305,39374.4681382404,99077.2843921171,0.0551567856136946,0.397411660804191
2000,31,6191.37694586333,45565.8450841037,99077.2843921171,0.0624903779292111,0.459902038733402
2000,32,6937.32850150449,52503.1735856082,99077.2843921171,0.0700193646209428,0.529921403354345
2000,33,7037.49151669273,59540.6651023009,99077.2843921171,0.0710303230439838,0.600951726398328
2000,34,6412.88850175371,65953.5536040546,99077.2843921171,0.0647261230573649,0.665677849455693
2000,35,5736.80213765844,71690.3557417131,99077.2843921171,0.0579022948888462,0.723580144344539
2000,36,5480.36693848362,77170.7226801967,99077.2843921171,0.0553140608577243,0.778894205202264
2000,37,4738.64176686558,81909.3644470623,99077.2843921171,0.0478277316131467,0.82672193681541
2000,38,3787.88237602123,85697.2468230835,99077.2843921171,0.0382315926325753,0.864953529447986
2000,39,3340.29584882193,89037.5426719054,99077.2843921171,0.0337140432271244,0.89866757267511
2000,40,2627.24515089672,91664.7878228021,99077.2843921171,0.0265171291988475,0.925184701873957
2000,41,2068.19980432713,93732.9876271293,99077.2843921171,0.0208746113401921,0.94605931321415
2000,42,1668.82931084988,95401.8169379792,99077.2843921171,0.0168437126742915,0.962903025888441
2000,43,1261.35070238741,96663.1676403665,99077.2843921171,0.0127309777425406,0.975634003630982
2000,44,842.073834575675,97505.2414749422,99077.2843921171,0.00849916143485533,0.984133165065837
2000,45,419.092612069281,97924.3340870115,99077.2843921171,0.00422995659035872,0.988363121656196
2000,46,406.878428874994,98331.2125158865,99077.2843921171,0.00410667724061447,0.99246979889681
2000,47,240.388623206134,98571.6011390926,99077.2843921171,0.00242627383946809,0.994896072736278
2000,48,138.80434705877,98710.4054861514,99077.2843921171,0.001400970443532,0.99629704317981
2000,49,131.553884083872,98841.9593702353,99077.2843921171,0.00132779057168364,0.997624833751494
2000,50,64.9785970025695,98906.9379672378,99077.2843921171,0.000655837484860853,0.998280671236355
2000,51,38.8585242355042,98945.7964914733,99077.2843921171,0.00039220417145987,0.998672875407815
2000,52,25.8100477381881,98971.6065392115,99077.2843921171,0.000260504190204084,0.998933379598019
2000,53,35.8534984730908,99007.4600376846,99077.2843921171,0.000361874053099738,0.999295253651118
2000,54,10.282996335186,99017.7430340198,99077.2843921171,0.000103787627994416,0.999399041279113
2000,55,9.19745222929936,99026.9404862491,99077.2843921171,9.2831089242401e-05,0.999491872368355
2000,56,6.66003726331297,99033.6005235124,99077.2843921171,6.72206278580932e-05,0.999559092996213
2000,57,15.4277653874767,99049.0282888999,99077.2843921171,0.000155714455459018,0.999714807451672
2000,58,7.19745222929936,99056.2257411292,99077.2843921171,7.26448274542334e-05,0.999787452279127
2000,59,9.2740072532228,99065.4997483824,99077.2843921171,9.360376911946e-05,0.999881056048246
